,task_id,title,project_id,task_father,status,father,project,labels,reworks,lastReworks
76,7891538,"KFC | 2 POR 23,90 - OUT | DESDOBRAMENTOS - KV",509683,7810761.0,finalizada,"{'id': 7810761, 'title': 'KFC | 2 POR 23,90 | OUTUBRO/24'}","{'id': 509683, 'name': 'CAMPANHA 2 POR 23,90', 'client_id': 69244, 'client': {'id': 69244, 'name': 'KFC', 'client_status_id': 1}}",[],"[{'id': 296109568, 'eventlogstable_id': 7891538, 'created_at': '2024-10-08 22:11:00', 'field_change': {'requested_by': 'client', 'description': '<p>Oi time, a Ju adicionou acima os ajustes solicitados pela cliente.</p><p>Precisamos entregar para finalização até amanhã 12h, então se possível, precisamos da entrega até amanhã 10h.&nbsp;</p><p>&nbsp;</p><p>Obrigada.</p>', 'isEdition': False}}]","[{'id': 661367, 'task_log_id': 7891538, 'user_id': 63066, 'contact_id': None, 'date': '2024-10-08T00:00:00.000Z', 'source': 'client', 'description': '<p>Oi time, a Ju adicionou acima os ajustes solicitados pela cliente.</p><p>Precisamos entregar para finalização até amanhã 12h, então se possível, precisamos da entrega até amanhã 10h.&nbsp;</p><p>&nbsp;</p><p>Obrigada.</p>', 'field_change': {'requested_by': 'client', 'description': '<p>Oi time, a Ju adicionou acima os ajustes solicitados pela cliente.</p><p>Precisamos entregar para finalização até amanhã 12h, então se possível, precisamos da entrega até amanhã 10h.&nbsp;</p><p>&nbsp;</p><p>Obrigada.</p>', 'deadline': '2024-10-09 13:00:00', 'reason': 'adjustment', 'assignedTo': [52785, 52787], 'assignedUsers': [{'id': 52785, 'firstName': 'THAYNA', 'lastName': 'NEVES', 'picture': 'c-3898-201512853490.jpeg', 'remainingHours': 100, 'roleId': 4, 'email': 'thayna.neves@dm9.com.br'}, {'id': 52787, 'firstName': 'CAIO', 'lastName': 'CASSIMIRO', 'picture': 'c-3898-144120500414.png', 'remainingHours': 100, 'roleId': 4, 'email': 'caio.cassimiro@dm9.com.br'}], 'isEdition': False, 'attachments': '[]'}, 'company_id': 3898, 'created_at': '2024-10-08 22:11:00', 'updated_at': '2024-10-08 22:11:00', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-09T13:00:00.000Z', 'attachments': []}]"
77,6567786,HORAS NÃO ALOCADAS EM CLIENTE ,443452,,en_proceso,,"{'id': 443452, 'name': 'HORAS NÃO ALOCADAS EM CLIENTE', 'client_id': 58404, 'client': {'id': 58404, 'name': 'DM9', 'client_status_id': 1}}",[],[],[]
78,7820956,GUP0003/2024 - INSTITUCIONAL | CRIAÇÃO | AJUSTES CAMPANHAS VILLAGE E SURF CLUB,442244,,finalizada,,"{'id': 442244, 'name': 'GUP0003/2024 - INSTITUCIONAL 2024', 'client_id': 58414, 'client': {'id': 58414, 'name': 'GRUPO JHSF', 'client_status_id': 1}}",[],[],[]
79,7754482,ENVELOPAMENTO DROGAL_PAULINIA,510896,,finalizada,,"{'id': 510896, 'name': 'REXONA DROGAL', 'client_id': 66547, 'client': {'id': 66547, 'name': 'UNILEVER', 'client_status_id': 1}}",[],[],[]
80,7734156,ORACLE_ GESTÃO ATENDIMENTO,495903,7639411.0,nueva,"{'id': 7639411, 'title': 'ORA0001/2024_ORACLE_DATA&AI_FORUM_TOMIE_OTAHKE'}","{'id': 495903, 'name': 'ORACLE 2024', 'client_id': 58264, 'client': {'id': 58264, 'name': 'ORACLE DO BRASIL', 'client_status_id': 1}}",[],[],[]
81,6592063,CRO0019_CLARO_GESTAO DE NEGOCIOS_TRADE,444918,,en_proceso,,"{'id': 444918, 'name': 'GESTÃO DE NEGÓCIOS', 'client_id': 58411, 'client': {'id': 58411, 'name': 'CLARO', 'client_status_id': 1}}",[],[],[]
82,7845801,INSTITUCIONAL | Prêmio Época Empresa do Ano | Criação,433455,7835215.0,en_proceso,"{'id': 7835215, 'title': 'ARC0002/2024 - INSTITUCIONAL | Prêmio Época Empresa do Ano'}","{'id': 433455, 'name': 'INSTITUCIONAL', 'client_id': 58208, 'client': {'id': 58208, 'name': 'ARCELORMITTAL BRASIL', 'client_status_id': 1}}",[],[],[]
83,7843632,SAÚDE | INSTITUCIONAL | CRIAÇÃO - Plano de Mídia Complementar,433512,7843629.0,finalizada,"{'id': 7843629, 'title': 'SAÚDE | INSTITUCIONAL | CRIAÇÃO'}","{'id': 433512, 'name': 'INSTITUCIONAL.', 'client_id': 58319, 'client': {'id': 58319, 'name': 'CARE PLUS', 'client_status_id': 1}}",[],"[{'id': 295382994, 'eventlogstable_id': 7843632, 'created_at': '2024-10-07 13:24:39', 'field_change': {'requested_by': 'internal', 'description': '<p>...</p>', 'isEdition': False}}]","[{'id': 659772, 'task_log_id': 7843632, 'user_id': 52769, 'contact_id': None, 'date': '2024-10-07T00:00:00.000Z', 'source': 'internal', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> bom dia!</p><p>precisamos fechar os pdfs das cancelas, estão aprovadas.</p><p>120 x 20 cm, pdf em alta 300 dpis.</p><p>tks</p><p>Lia&nbsp;</p><p>&nbsp;</p>', 'field_change': {'requested_by': 'internal', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> bom dia!</p><p>precisamos fechar os pdfs das cancelas, estão aprovadas.</p><p>120 x 20 cm, pdf em alta 300 dpis.</p><p>tks</p><p>Lia&nbsp;</p><p>&nbsp;</p>', 'deadline': '2024-10-07 15:00:00', 'reason': 'adjustment', 'assignedTo': [52930], 'assignedUsers': [{'id': 52930, 'firstName': 'ARIEL', 'lastName': 'XAVIER', 'picture': 'c-3898-120735741078.jpeg', 'remainingHours': 100, 'roleId': 4, 'email': 'ariel.xavier@dm9.com.br'}], 'isEdition': False, 'attachments': '[]'}, 'company_id': 3898, 'created_at': '2024-10-07 13:24:39', 'updated_at': '2024-10-07 13:24:39', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-07T15:00:00.000Z', 'attachments': []}]"
84,7841230,BRASTEMP BLACK FRIDAY / PEÇAS FASE PRÉ BLACK - criação,506051,7845046.0,en_diseno,"{'id': 7845046, 'title': 'BRASTEMP BLACK FRIDAY / PEÇAS FASE PRÉ BLACK - criação'}","{'id': 506051, 'name': 'BLACK FRIDAY BRASTEMP 2024', 'client_id': 58364, 'client': {'id': 58364, 'name': 'WHIRLPOOL', 'client_status_id': 1}}",[],"[{'id': 299220258, 'eventlogstable_id': 7841230, 'created_at': '2024-10-21 13:35:17', 'field_change': {'requested_by': 'client', 'description': '...', 'isEdition': False}}]","[{'id': 668240, 'task_log_id': 7841230, 'user_id': 52680, 'contact_id': None, 'date': '2024-10-21T00:00:00.000Z', 'source': 'client', 'description': '<p>Oii pessoal!</p><p>&nbsp;</p><p><span class=""mention user-mention-61932"" id=""mention-item"" data-mention=""@ALFREDO MARIANO"" data-user-id=""61932"" data-mail=""undefined"">@ALFREDO MARIANO</span> &nbsp;Pack que foi ajustado no setup aprovado!&nbsp;</p><p>Podemos replicar em todas as peças da linha genérica!&nbsp;</p><p>&nbsp;</p><p>A cliente pontuou alguns ajustes simples em outras peças no setup, precisamos ajustar na segunda 21/10 no primeiro horário! Assim que ajustar, por gentileza, subir todos os psds nessa pasta aqui do drive já :&nbsp;</p><p>&nbsp;</p><p>META&nbsp;</p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://drive.google.com/drive/folders/1W1omXVyA1wKRzC-rv-DWXxcelP8cy5Zu"">https://drive.google.com/drive/folders/1W1omXVyA1wKRzC-rv-DWXxcelP8cy5Zu</a></p><p>&nbsp;</p><p>DISPLAY</p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://drive.google.com/drive/folders/1TI9PP-z6OPiK4jUxPGJb60kDBxJCGi78"">https://drive.google.com/drive/folders/1TI9PP-z6OPiK4jUxPGJb60kDBxJCGi78</a></p><p>&nbsp;</p><p>CARTELADOS&nbsp;</p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://drive.google.com/drive/folders/13Xelp-CzH8KZUr-xKBBd6aJceMDhhJAg"">https://drive.google.com/drive/folders/13Xelp-CzH8KZUr-xKBBd6aJceMDhhJAg</a></p><p>&nbsp;</p><p>Qualquer dúvida, me avisa!</p><p>Bjs</p>', 'field_change': {'requested_by': 'client', 'description': '<p>Oii pessoal!</p><p>&nbsp;</p><p><span class=""mention user-mention-61932"" id=""mention-item"" data-mention=""@ALFREDO MARIANO"" data-user-id=""61932"" data-mail=""undefined"">@ALFREDO MARIANO</span> &nbsp;Pack que foi ajustado no setup aprovado!&nbsp;</p><p>Podemos replicar em todas as peças da linha genérica!&nbsp;</p><p>&nbsp;</p><p>A cliente pontuou alguns ajustes simples em outras peças no setup, precisamos ajustar na segunda 21/10 no primeiro horário! Assim que ajustar, por gentileza, subir todos os psds nessa pasta aqui do drive já :&nbsp;</p><p>&nbsp;</p><p>META&nbsp;</p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://drive.google.com/drive/folders/1W1omXVyA1wKRzC-rv-DWXxcelP8cy5Zu"">https://drive.google.com/drive/folders/1W1omXVyA1wKRzC-rv-DWXxcelP8cy5Zu</a></p><p>&nbsp;</p><p>DISPLAY</p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://drive.google.com/drive/folders/1TI9PP-z6OPiK4jUxPGJb60kDBxJCGi78"">https://drive.google.com/drive/folders/1TI9PP-z6OPiK4jUxPGJb60kDBxJCGi78</a></p><p>&nbsp;</p><p>CARTELADOS&nbsp;</p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://drive.google.com/drive/folders/13Xelp-CzH8KZUr-xKBBd6aJceMDhhJAg"">https://drive.google.com/drive/folders/13Xelp-CzH8KZUr-xKBBd6aJceMDhhJAg</a></p><p>&nbsp;</p><p>Qualquer dúvida, me avisa!</p><p>Bjs</p>', 'deadline': '2024-10-21 21:00:00', 'reason': 'adjustment', 'assignedTo': [61932], 'assignedUsers': [{'id': 61932, 'firstName': 'ALFREDO', 'lastName': 'MARIANO', 'picture': 'c-3898-304417829386.jpeg', 'remainingHours': 100, 'roleId': 4, 'email': 'alfredo.mariano@dm9.com.br'}], 'isEdition': False, 'attachments': '[]'}, 'company_id': 3898, 'created_at': '2024-10-21 13:35:17', 'updated_at': '2024-10-21 13:35:17', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-21T21:00:00.000Z', 'attachments': []}]"
85,7840270,PROMO OUTUBRO ,502689,,nueva,,"{'id': 502689, 'name': 'PROMOÇÕES', 'client_id': 58231, 'client': {'id': 58231, 'name': 'IFOOD', 'client_status_id': 1}}",[],[],[]
86,7878407,"KFC | 2 POR 23,90 | SET/24 | BI | REPORT",509683,7878401.0,finalizada,"{'id': 7878401, 'title': 'KF | 2 POR 23,90 | SETEMBRO/24'}","{'id': 509683, 'name': 'CAMPANHA 2 POR 23,90', 'client_id': 69244, 'client': {'id': 69244, 'name': 'KFC', 'client_status_id': 1}}",[],[],[]
87,7777305,INSTITUCIONAL | CRIAÇÃO |  CARTÃO JHSF AMEX,442244,,finalizada,,"{'id': 442244, 'name': 'GUP0003/2024 - INSTITUCIONAL 2024', 'client_id': 58414, 'client': {'id': 58414, 'name': 'GRUPO JHSF', 'client_status_id': 1}}",[],"[{'id': 295217568, 'eventlogstable_id': 7777305, 'created_at': '2024-10-04 21:04:51', 'field_change': {'requested_by': 'client', 'description': '...', 'isEdition': False}}]","[{'id': 659465, 'task_log_id': 7777305, 'user_id': 62272, 'contact_id': None, 'date': '2024-10-04T00:00:00.000Z', 'source': 'client', 'description': '<p>Oi pessoal, tudo bem?</p><p>&nbsp;</p><p>Seguem pontos para ajustarmos após nossa última reunião com o cliente.</p><p>&nbsp;</p><p>&nbsp;</p><ol><li>Novas propostas de imagens (+ Lúdicas) onde contenha a “ilustração” do cartão em situações transacionais. <span class=""mention user-mention-52797"" id=""mention-item"" data-mention=""@CLEBER PEREIRA"" data-user-id=""52797"" data-mail=""cleber.pereira@dm9.com.br"">@CLEBER PEREIRA</span> &nbsp;Este ponto vai muito na linha da ilustração que você nos apresentou durante o call;</li><li>Explorar novos ambientes (lifestyle) nas ilustrações que “transcendem” os ambientes exclusivos JHSF. Como, por exemplo, ambiente no exterior, ao qual este cliente tem costume de frequentar, como Paris, Londres;</li><li>Desdobramento de ícones para compor templates da régua de relacionamento (ativação, retenção, engajamento, aumento de gastos, celebrations, etc....). Quando ela fala de ícones, ela está se referindo ao ícones que trouxemos (como os “sapatinhos”. Poderíamos ter um ícone para cada uma das nossas unidades de negócio: Shopping, lojas, hotelaria, aero e desenvolvimento imobiliário;</li><li>Retornar para o claim: O cartão do SEU universo.</li></ol><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>', 'field_change': {'requested_by': 'client', 'description': '<p>Oi pessoal, tudo bem?</p><p>&nbsp;</p><p>Seguem pontos para ajustarmos após nossa última reunião com o cliente.</p><p>&nbsp;</p><p>&nbsp;</p><ol><li>Novas propostas de imagens (+ Lúdicas) onde contenha a “ilustração” do cartão em situações transacionais. <span class=""mention user-mention-52797"" id=""mention-item"" data-mention=""@CLEBER PEREIRA"" data-user-id=""52797"" data-mail=""cleber.pereira@dm9.com.br"">@CLEBER PEREIRA</span> &nbsp;Este ponto vai muito na linha da ilustração que você nos apresentou durante o call;</li><li>Explorar novos ambientes (lifestyle) nas ilustrações que “transcendem” os ambientes exclusivos JHSF. Como, por exemplo, ambiente no exterior, ao qual este cliente tem costume de frequentar, como Paris, Londres;</li><li>Desdobramento de ícones para compor templates da régua de relacionamento (ativação, retenção, engajamento, aumento de gastos, celebrations, etc....). Quando ela fala de ícones, ela está se referindo ao ícones que trouxemos (como os “sapatinhos”. Poderíamos ter um ícone para cada uma das nossas unidades de negócio: Shopping, lojas, hotelaria, aero e desenvolvimento imobiliário;</li><li>Retornar para o claim: O cartão do SEU universo.</li></ol><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>', 'deadline': '2024-10-09 22:00:00', 'reason': 'adjustment', 'assignedTo': [52712], 'assignedUsers': [{'id': 52712, 'firstName': 'LUIS', 'lastName': 'DE PAULA', 'picture': 'c-3898-151291798988.jpeg', 'remainingHours': -2805, 'roleId': 3, 'email': 'luis.paula@dm9.com.br'}], 'isEdition': False, 'attachments': '[]'}, 'company_id': 3898, 'created_at': '2024-10-04 21:04:51', 'updated_at': '2024-10-04 21:04:51', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-09T22:00:00.000Z', 'attachments': []}]"
88,7387541,Premiações 2024_Cannes Prêmio,433419,,finalizada,,"{'id': 433419, 'name': 'PREMIAÇÕES 2024', 'client_id': 58404, 'client': {'id': 58404, 'name': 'DM9', 'client_status_id': 1}}",[],[],[]
89,6542563,ARC0002/2024 - CAMPANHA ALÔ ALÔ | Mídia,433455,,finalizada,,"{'id': 433455, 'name': 'INSTITUCIONAL', 'client_id': 58208, 'client': {'id': 58208, 'name': 'ARCELORMITTAL BRASIL', 'client_status_id': 1}}",[],[],[]
90,6567786,HORAS NÃO ALOCADAS EM CLIENTE ,443452,,en_proceso,,"{'id': 443452, 'name': 'HORAS NÃO ALOCADAS EM CLIENTE', 'client_id': 58404, 'client': {'id': 58404, 'name': 'DM9', 'client_status_id': 1}}",[],[],[]
91,6567786,HORAS NÃO ALOCADAS EM CLIENTE ,443452,,en_proceso,,"{'id': 443452, 'name': 'HORAS NÃO ALOCADAS EM CLIENTE', 'client_id': 58404, 'client': {'id': 58404, 'name': 'DM9', 'client_status_id': 1}}",[],[],[]
92,7843632,SAÚDE | INSTITUCIONAL | CRIAÇÃO - Plano de Mídia Complementar,433512,7843629.0,finalizada,"{'id': 7843629, 'title': 'SAÚDE | INSTITUCIONAL | CRIAÇÃO'}","{'id': 433512, 'name': 'INSTITUCIONAL.', 'client_id': 58319, 'client': {'id': 58319, 'name': 'CARE PLUS', 'client_status_id': 1}}",[],"[{'id': 295382994, 'eventlogstable_id': 7843632, 'created_at': '2024-10-07 13:24:39', 'field_change': {'requested_by': 'internal', 'description': '<p>...</p>', 'isEdition': False}}]","[{'id': 659772, 'task_log_id': 7843632, 'user_id': 52769, 'contact_id': None, 'date': '2024-10-07T00:00:00.000Z', 'source': 'internal', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> bom dia!</p><p>precisamos fechar os pdfs das cancelas, estão aprovadas.</p><p>120 x 20 cm, pdf em alta 300 dpis.</p><p>tks</p><p>Lia&nbsp;</p><p>&nbsp;</p>', 'field_change': {'requested_by': 'internal', 'description': '<p><span class=""mention user-mention-52930"" id=""mention-item"" data-mention=""@ARIEL XAVIER"" data-user-id=""52930"" data-mail=""ariel.xavier@dm9.com.br"">@ARIEL XAVIER</span> bom dia!</p><p>precisamos fechar os pdfs das cancelas, estão aprovadas.</p><p>120 x 20 cm, pdf em alta 300 dpis.</p><p>tks</p><p>Lia&nbsp;</p><p>&nbsp;</p>', 'deadline': '2024-10-07 15:00:00', 'reason': 'adjustment', 'assignedTo': [52930], 'assignedUsers': [{'id': 52930, 'firstName': 'ARIEL', 'lastName': 'XAVIER', 'picture': 'c-3898-120735741078.jpeg', 'remainingHours': 100, 'roleId': 4, 'email': 'ariel.xavier@dm9.com.br'}], 'isEdition': False, 'attachments': '[]'}, 'company_id': 3898, 'created_at': '2024-10-07 13:24:39', 'updated_at': '2024-10-07 13:24:39', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-07T15:00:00.000Z', 'attachments': []}]"
93,7773911,KFC | ESTRATÉGIA 2025,512286,,finalizada,,"{'id': 512286, 'name': 'ESTRATÉGIA 2025', 'client_id': 69244, 'client': {'id': 69244, 'name': 'KFC', 'client_status_id': 1}}",[],[],[]
94,7359187,"GOSTOSO, SABOROSO / SETUP - MÍDIA + CONTEÚDO",473481,7359182.0,en_proceso,"{'id': 7359182, 'title': 'GOSTOSO, SABOROSO / SETUP '}","{'id': 473481, 'name': 'GOSTOSO SABOROSO', 'client_id': 58275, 'client': {'id': 58275, 'name': 'VIGOR ALIMENTOS S.A.', 'client_status_id': 1}}",[],[],[]
95,7856259,PROMO OUTUBRO_MÍDIA,502689,7932647.0,en_proceso,"{'id': 7932647, 'title': 'PROMO OUTUBRO_BRIEF'}","{'id': 502689, 'name': 'PROMOÇÕES', 'client_id': 58231, 'client': {'id': 58231, 'name': 'IFOOD', 'client_status_id': 1}}",[],[],[]
96,7078345,IFO0009/2024_IFOOD_INSTITUCIONAL_Executiva,437599,,estancada,,"{'id': 437599, 'name': 'INSTITUCIONAL', 'client_id': 58231, 'client': {'id': 58231, 'name': 'IFOOD', 'client_status_id': 1}}",[],[],[]
97,7808291,BBB24_APRENDIZADOS PARA 2025,433532,,finalizada,,"{'id': 433532, 'name': 'BBB 24', 'client_id': 58231, 'client': {'id': 58231, 'name': 'IFOOD', 'client_status_id': 1}}",[],[],[]
98,7829423,ENXOVAL_INSTITUCIONAL_AÇÕES_TÁTICAS_CRIAÇÃO,442925,7779083.0,nueva,"{'id': 7779083, 'title': 'CRO0011_CLARO_ENXOVAL_INSTITUCIONAL_AÇÕES_TÁTICAS'}","{'id': 442925, 'name': 'ALWAYS ON 2024', 'client_id': 58411, 'client': {'id': 58411, 'name': 'CLARO', 'client_status_id': 1}}",[],[],[]
99,7738204,CRO0011_CLARO_ARTE INSTITUCIONAL VAREJO,442925,,finalizada,,"{'id': 442925, 'name': 'ALWAYS ON 2024', 'client_id': 58411, 'client': {'id': 58411, 'name': 'CLARO', 'client_status_id': 1}}","[{'id': 328801, 'company_id': 3898, 'label_id_old': None, 'color_id': 4, 'hex': '#CAF3E2', 'rgb': None, 'hsl': None, 'onboarding': False, 'names': [{'name': 'JOB P', 'lang': 'fr', 'label_id': 328801}, {'name': 'JOB P', 'lang': 'en', 'label_id': 328801}, {'name': 'JOB P', 'lang': 'es', 'label_id': 328801}, {'name': 'JOB P', 'lang': 'br', 'label_id': 328801}], '__meta__': {'through_entity_id': 7738204}}]",[],[]
100,7840825,VITRINE MULTI OUTUBRO_AF,442925,7806844.0,nueva,"{'id': 7806844, 'title': 'VITRINE MULTI OUTUBRO_CRIAÇÃO'}","{'id': 442925, 'name': 'ALWAYS ON 2024', 'client_id': 58411, 'client': {'id': 58411, 'name': 'CLARO', 'client_status_id': 1}}",[],[],[]
101,7853388,CLARO_EMAIL_MKT_PREMIUM_ORÇAMENTO,442925,7840461.0,finalizada,"{'id': 7840461, 'title': 'CRO0011_CLARO_EMAIL_MKT_PREMIUM'}","{'id': 442925, 'name': 'ALWAYS ON 2024', 'client_id': 58411, 'client': {'id': 58411, 'name': 'CLARO', 'client_status_id': 1}}",[],[],[]
102,7479683,"GOSTOSO, SABOROSO / DASH E ANÁLISE RESULTADOS",473481,,en_proceso,,"{'id': 473481, 'name': 'GOSTOSO SABOROSO', 'client_id': 58275, 'client': {'id': 58275, 'name': 'VIGOR ALIMENTOS S.A.', 'client_status_id': 1}}",[],"[{'id': 294835383, 'eventlogstable_id': 7479683, 'created_at': '2024-10-03 21:19:29', 'field_change': {'requested_by': 'client', 'description': '<p>...</p>', 'isEdition': False}}]","[{'id': 658721, 'task_log_id': 7479683, 'user_id': 52908, 'contact_id': None, 'date': '2024-10-03T00:00:00.000Z', 'source': 'client', 'description': '<p><span class=""mention user-mention-52938"" id=""mention-item"" data-mention=""@FERNANDA NOVELINE"" data-user-id=""52938"" data-mail=""fernanda.silva@dm9.com.br"">@FERNANDA NOVELINE</span> aqui os ajustes solicitados<br>LIsta de Influs - atualizar o que foi realmente de queijos e entregas mais genéricas Vigor (3 marcas)</p><ul><li>Insight sobre post do Yan - trazer se o aprendizado já foi aplicado para outros conteúdos em setembro e quais foram. Avaliar se foi feito ou haveria oportunidade em cheddar.</li></ul><p>&nbsp;</p><p>entrega até amanhã</p><p>&nbsp;</p><p>tks</p>', 'field_change': {'requested_by': 'client', 'description': '<p><span class=""mention user-mention-52938"" id=""mention-item"" data-mention=""@FERNANDA NOVELINE"" data-user-id=""52938"" data-mail=""fernanda.silva@dm9.com.br"">@FERNANDA NOVELINE</span> aqui os ajustes solicitados<br>LIsta de Influs - atualizar o que foi realmente de queijos e entregas mais genéricas Vigor (3 marcas)</p><ul><li>Insight sobre post do Yan - trazer se o aprendizado já foi aplicado para outros conteúdos em setembro e quais foram. Avaliar se foi feito ou haveria oportunidade em cheddar.</li></ul><p>&nbsp;</p><p>entrega até amanhã</p><p>&nbsp;</p><p>tks</p>', 'deadline': '2024-10-04 21:19:00', 'reason': 'adjustment', 'assignedTo': [52938], 'assignedUsers': [{'id': 52938, 'firstName': 'FERNANDA', 'lastName': 'NOVELINE', 'picture': 'c-3898-257835140763.png', 'remainingHours': 100, 'roleId': 4, 'email': 'fernanda.silva@dm9.com.br'}], 'isEdition': False, 'attachments': '[]'}, 'company_id': 3898, 'created_at': '2024-10-03 21:19:29', 'updated_at': '2024-10-03 21:19:29', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-04T21:19:00.000Z', 'attachments': []}]"
